"Variable", "Node", "Time", "Value"
controllerAcceleration, 0, 55.01, 8.88178e-12
controllerAcceleration, 0, 55.11, 8.88178e-12
controllerAcceleration, 0, 55.21, 8.88178e-12
controllerAcceleration, 0, 55.31, 8.88178e-12
controllerAcceleration, 0, 55.41, 8.88178e-12
controllerAcceleration, 0, 55.51, 8.88178e-12
controllerAcceleration, 0, 55.61, 8.88178e-12
controllerAcceleration, 0, 55.71, 8.88178e-12
controllerAcceleration, 0, 55.81, 8.88178e-12
controllerAcceleration, 0, 55.91, 8.88178e-12
controllerAcceleration, 0, 56.01, 8.88178e-12
controllerAcceleration, 0, 56.11, 8.88178e-12
controllerAcceleration, 0, 56.21, 8.88178e-12
controllerAcceleration, 0, 56.31, 8.88178e-12
controllerAcceleration, 0, 56.41, 8.88178e-12
controllerAcceleration, 0, 56.51, 8.88178e-12
controllerAcceleration, 0, 56.61, 8.88178e-12
controllerAcceleration, 0, 56.71, 8.88178e-12
controllerAcceleration, 0, 56.81, 8.88178e-12
controllerAcceleration, 0, 56.91, 8.88178e-12
controllerAcceleration, 0, 57.01, 8.88178e-12
controllerAcceleration, 0, 57.11, 8.88178e-12
controllerAcceleration, 0, 57.21, 8.88178e-12
controllerAcceleration, 0, 57.31, 8.88178e-12
controllerAcceleration, 0, 57.41, 8.88178e-12
controllerAcceleration, 0, 57.51, 8.88178e-12
controllerAcceleration, 0, 57.61, 8.88178e-12
controllerAcceleration, 0, 57.71, 8.88178e-12
controllerAcceleration, 0, 57.81, 8.88178e-12
controllerAcceleration, 0, 57.91, 8.88178e-12
controllerAcceleration, 0, 58.01, 8.88178e-12
controllerAcceleration, 0, 58.11, 8.88178e-12
controllerAcceleration, 0, 58.21, 8.88178e-12
controllerAcceleration, 0, 58.31, 8.88178e-12
controllerAcceleration, 0, 58.41, 8.88178e-12
controllerAcceleration, 0, 58.51, 8.88178e-12
controllerAcceleration, 0, 58.61, 8.88178e-12
controllerAcceleration, 0, 58.71, 8.88178e-12
controllerAcceleration, 0, 58.81, 8.88178e-12
controllerAcceleration, 0, 58.91, 8.88178e-12
controllerAcceleration, 0, 59.01, 8.88178e-12
controllerAcceleration, 0, 59.11, 8.88178e-12
controllerAcceleration, 0, 59.21, 8.88178e-12
controllerAcceleration, 0, 59.31, 8.88178e-12
controllerAcceleration, 0, 59.41, 8.88178e-12
controllerAcceleration, 0, 59.51, 8.88178e-12
controllerAcceleration, 0, 59.61, 8.88178e-12
controllerAcceleration, 0, 59.71, 8.88178e-12
controllerAcceleration, 0, 59.81, 8.88178e-12
controllerAcceleration, 0, 59.91, 8.88178e-12
controllerAcceleration, 0, 60.01, -8.0
controllerAcceleration, 0, 60.11, -8.0
controllerAcceleration, 0, 60.21, -8.0
controllerAcceleration, 0, 60.31, -8.0
controllerAcceleration, 0, 60.41, -8.0
controllerAcceleration, 0, 60.51, -8.0
controllerAcceleration, 0, 60.61, -8.0
controllerAcceleration, 0, 60.71, -8.0
controllerAcceleration, 0, 60.81, -8.0
controllerAcceleration, 0, 60.91, -8.0
controllerAcceleration, 0, 61.01, -8.0
controllerAcceleration, 0, 61.11, -8.0
controllerAcceleration, 0, 61.21, -8.0
controllerAcceleration, 0, 61.31, -8.0
controllerAcceleration, 0, 61.41, -8.0
controllerAcceleration, 0, 61.51, -8.0
controllerAcceleration, 0, 61.61, -8.0
controllerAcceleration, 0, 61.71, -8.0
controllerAcceleration, 0, 61.81, -8.0
controllerAcceleration, 0, 61.91, -8.0
controllerAcceleration, 0, 62.01, -8.0
controllerAcceleration, 0, 62.11, -8.0
controllerAcceleration, 0, 62.21, -8.0
controllerAcceleration, 0, 62.31, -8.0
controllerAcceleration, 0, 62.41, -8.0
controllerAcceleration, 0, 62.51, -8.0
controllerAcceleration, 0, 62.61, -8.0
controllerAcceleration, 0, 62.71, -8.0
controllerAcceleration, 0, 62.81, -8.0
controllerAcceleration, 0, 62.91, -8.0
controllerAcceleration, 0, 63.01, -8.0
controllerAcceleration, 0, 63.11, -8.0
controllerAcceleration, 0, 63.21, -8.0
controllerAcceleration, 0, 63.31, -8.0
controllerAcceleration, 0, 63.41, -8.0
controllerAcceleration, 0, 63.51, -8.0
controllerAcceleration, 0, 63.61, -8.0
controllerAcceleration, 0, 63.71, -8.0
controllerAcceleration, 0, 63.81, -8.0
controllerAcceleration, 0, 63.91, -8.0
controllerAcceleration, 0, 64.01, 0.0
controllerAcceleration, 0, 64.11, 0.0
controllerAcceleration, 0, 64.21, 0.0
controllerAcceleration, 0, 64.31, 0.0
controllerAcceleration, 0, 64.41, 0.0
controllerAcceleration, 0, 64.51, 0.0
controllerAcceleration, 0, 64.61, 0.0
controllerAcceleration, 0, 64.71, 0.0
controllerAcceleration, 0, 64.81, 0.0
controllerAcceleration, 0, 64.91, 0.0
controllerAcceleration, 0, 65.01, 0.0
controllerAcceleration, 0, 65.11, 0.0
controllerAcceleration, 0, 65.21, 0.0
controllerAcceleration, 0, 65.31, 0.0
controllerAcceleration, 0, 65.41, 0.0
controllerAcceleration, 0, 65.51, 0.0
controllerAcceleration, 0, 65.61, 0.0
controllerAcceleration, 0, 65.71, 0.0
controllerAcceleration, 0, 65.81, 0.0
controllerAcceleration, 0, 65.91, 0.0
controllerAcceleration, 0, 66.01, 0.0
controllerAcceleration, 0, 66.11, 0.0
controllerAcceleration, 0, 66.21, 0.0
controllerAcceleration, 0, 66.31, 0.0
controllerAcceleration, 0, 66.41, 0.0
controllerAcceleration, 0, 66.51, 0.0
controllerAcceleration, 0, 66.61, 0.0
controllerAcceleration, 0, 66.71, 0.0
controllerAcceleration, 0, 66.81, 0.0
controllerAcceleration, 0, 66.91, 0.0
controllerAcceleration, 0, 67.01, 0.0
controllerAcceleration, 0, 67.11, 0.0
controllerAcceleration, 0, 67.21, 0.0
controllerAcceleration, 0, 67.31, 0.0
controllerAcceleration, 0, 67.41, 0.0
controllerAcceleration, 0, 67.51, 0.0
controllerAcceleration, 0, 67.61, 0.0
controllerAcceleration, 0, 67.71, 0.0
controllerAcceleration, 0, 67.81, 0.0
controllerAcceleration, 0, 67.91, 0.0
controllerAcceleration, 0, 68.01, 0.0
controllerAcceleration, 0, 68.11, 0.0
controllerAcceleration, 0, 68.21, 0.0
controllerAcceleration, 0, 68.31, 0.0
controllerAcceleration, 0, 68.41, 0.0
controllerAcceleration, 0, 68.51, 0.0
controllerAcceleration, 0, 68.61, 0.0
controllerAcceleration, 0, 68.71, 0.0
controllerAcceleration, 0, 68.81, 0.0
controllerAcceleration, 0, 68.91, 0.0
controllerAcceleration, 0, 69.01, 0.0
controllerAcceleration, 0, 69.11, 0.0
controllerAcceleration, 0, 69.21, 0.0
controllerAcceleration, 0, 69.31, 0.0
controllerAcceleration, 0, 69.41, 0.0
controllerAcceleration, 0, 69.51, 0.0
controllerAcceleration, 0, 69.61, 0.0
controllerAcceleration, 0, 69.71, 0.0
controllerAcceleration, 0, 69.81, 0.0
controllerAcceleration, 0, 69.91, 0.0
acceleration, 0, 1.11, -0.000358191
acceleration, 0, 1.21, -0.000681704
acceleration, 0, 1.31, -0.00093487
acceleration, 0, 1.41, -0.00112579
acceleration, 0, 1.51, -0.00126221
acceleration, 0, 1.61, -0.00135149
acceleration, 0, 1.71, -0.00140049
acceleration, 0, 1.81, -0.00141557
acceleration, 0, 1.91, -0.00140255
acceleration, 0, 2.01, -0.00136671
acceleration, 0, 2.11, -0.0013128
acceleration, 0, 2.21, -0.00124502
acceleration, 0, 2.31, -0.0011671
acceleration, 0, 2.41, -0.00108223
acceleration, 0, 2.51, -0.000993208
acceleration, 0, 2.61, -0.000902362
acceleration, 0, 2.71, -0.000811651
acceleration, 0, 2.81, -0.000722679
acceleration, 0, 2.91, -0.000636729
acceleration, 0, 3.01, -0.0005548
acceleration, 0, 3.11, -0.000477639
acceleration, 0, 3.21, -0.000405773
acceleration, 0, 3.31, -0.00033954
acceleration, 0, 3.41, -0.000279116
acceleration, 0, 3.51, -0.000224541
acceleration, 0, 3.61, -0.000175743
acceleration, 0, 3.71, -0.00013256
acceleration, 0, 3.81, -9.47571e-05
acceleration, 0, 3.91, -6.2046e-05
acceleration, 0, 4.01, -3.40986e-05
acceleration, 0, 4.11, -1.05605e-05
acceleration, 0, 4.21, 8.93844e-06
acceleration, 0, 4.31, 2.4774e-05
acceleration, 0, 4.41, 3.73203e-05
acceleration, 0, 4.51, 4.69433e-05
acceleration, 0, 4.61, 5.39956e-05
acceleration, 0, 4.71, 5.88124e-05
acceleration, 0, 4.81, 6.1709e-05
acceleration, 0, 4.91, 6.29785e-05
acceleration, 0, 5.01, 6.28903e-05
acceleration, 0, 5.11, 6.169e-05
acceleration, 0, 5.21, 5.95988e-05
acceleration, 0, 5.31, 5.68144e-05
acceleration, 0, 5.41, 5.35112e-05
acceleration, 0, 5.51, 4.98416e-05
acceleration, 0, 5.61, 4.59373e-05
acceleration, 0, 5.71, 4.19105e-05
acceleration, 0, 5.81, 3.78555e-05
acceleration, 0, 5.91, 3.38499e-05
acceleration, 0, 6.01, 2.99569e-05
acceleration, 0, 6.11, 2.62259e-05
acceleration, 0, 6.21, 2.26948e-05
acceleration, 0, 6.31, 1.93911e-05
acceleration, 0, 6.41, 1.6333e-05
acceleration, 0, 6.51, 1.35314e-05
acceleration, 0, 6.61, 1.09904e-05
acceleration, 0, 6.71, 8.70882e-06
acceleration, 0, 6.81, 6.6809e-06
acceleration, 0, 6.91, 4.89747e-06
acceleration, 0, 7.01, 3.3466e-06
acceleration, 0, 7.11, 2.01432e-06
acceleration, 0, 7.21, 8.85256e-07
acceleration, 0, 7.31, -5.68459e-08
acceleration, 0, 7.41, -8.28678e-07
acceleration, 0, 7.51, -1.44699e-06
acceleration, 0, 7.61, -1.92826e-06
acceleration, 0, 7.71, -2.28849e-06
acceleration, 0, 7.81, -2.54296e-06
acceleration, 0, 7.91, -2.7061e-06
acceleration, 0, 8.01, -2.79139e-06
acceleration, 0, 8.11, -2.8113e-06
acceleration, 0, 8.21, -2.77721e-06
acceleration, 0, 8.31, -2.69943e-06
acceleration, 0, 8.41, -2.58721e-06
acceleration, 0, 8.51, -2.44874e-06
acceleration, 0, 8.61, -2.29123e-06
acceleration, 0, 8.71, -2.12092e-06
acceleration, 0, 8.81, -1.94317e-06
acceleration, 0, 8.91, -1.7625e-06
acceleration, 0, 9.01, -1.58267e-06
acceleration, 0, 9.11, -1.40677e-06
acceleration, 0, 9.21, -1.23723e-06
acceleration, 0, 9.31, -1.07596e-06
acceleration, 0, 9.41, -9.24364e-07
acceleration, 0, 9.51, -7.83424e-07
acceleration, 0, 9.61, -6.53753e-07
acceleration, 0, 9.71, -5.35652e-07
acceleration, 0, 9.81, -4.2916e-07
acceleration, 0, 9.91, -3.34103e-07
acceleration, 0, 10.01, -2.5013e-07
acceleration, 0, 10.11, -1.76757e-07
acceleration, 0, 10.21, -1.13395e-07
acceleration, 0, 10.31, -5.93825e-08
acceleration, 0, 10.41, -1.40084e-08
acceleration, 0, 10.51, 2.34657e-08
acceleration, 0, 10.61, 5.3787e-08
acceleration, 0, 10.71, 7.76954e-08
acceleration, 0, 10.81, 9.59155e-08
acceleration, 0, 10.91, 1.09142e-07
acceleration, 0, 11.01, 1.18035e-07
acceleration, 0, 11.11, 1.23212e-07
acceleration, 0, 11.21, 1.2525e-07
acceleration, 0, 11.31, 1.24675e-07
acceleration, 0, 11.41, 1.21968e-07
acceleration, 0, 11.51, 1.17559e-07
acceleration, 0, 11.61, 1.11834e-07
acceleration, 0, 11.71, 1.05132e-07
acceleration, 0, 11.81, 9.77476e-08
acceleration, 0, 11.91, 8.99373e-08
acceleration, 0, 12.01, 8.19171e-08
acceleration, 0, 12.11, 7.38677e-08
acceleration, 0, 12.21, 6.59401e-08
acceleration, 0, 12.31, 5.82538e-08
acceleration, 0, 12.41, 5.09036e-08
acceleration, 0, 12.51, 4.39606e-08
acceleration, 0, 12.61, 3.74765e-08
acceleration, 0, 12.71, 3.14852e-08
acceleration, 0, 12.81, 2.60055e-08
acceleration, 0, 12.91, 2.10438e-08
acceleration, 0, 13.01, 1.65958e-08
acceleration, 0, 13.11, 1.26498e-08
acceleration, 0, 13.21, 9.18554e-09
acceleration, 0, 13.31, 6.17888e-09
acceleration, 0, 13.41, 3.60174e-09
acceleration, 0, 13.51, 1.42322e-09
acceleration, 0, 13.61, -3.90088e-10
acceleration, 0, 13.71, -1.8705e-09
acceleration, 0, 13.81, -3.05107e-09
acceleration, 0, 13.91, -3.96518e-09
acceleration, 0, 14.01, -4.64375e-09
acceleration, 0, 14.11, -5.11768e-09
acceleration, 0, 14.21, -5.41434e-09
acceleration, 0, 14.31, -5.56071e-09
acceleration, 0, 14.41, -5.58096e-09
acceleration, 0, 14.51, -5.49747e-09
acceleration, 0, 14.61, -5.33085e-09
acceleration, 0, 14.71, -5.09743e-09
acceleration, 0, 14.81, -4.81464e-09
acceleration, 0, 14.91, -4.49667e-09
acceleration, 0, 15.01, -4.15525e-09
acceleration, 0, 15.11, -3.80034e-09
acceleration, 0, 15.21, -3.44151e-09
acceleration, 0, 15.31, -3.08518e-09
acceleration, 0, 15.41, -2.73772e-09
acceleration, 0, 15.51, -2.40306e-09
acceleration, 0, 15.61, -2.08544e-09
acceleration, 0, 15.71, -1.78773e-09
acceleration, 0, 15.81, -1.51132e-09
acceleration, 0, 15.91, -1.25766e-09
acceleration, 0, 16.01, -1.02673e-09
acceleration, 0, 16.11, -8.18901e-10
acceleration, 0, 16.21, -6.33804e-10
acceleration, 0, 16.31, -4.70735e-10
acceleration, 0, 16.41, -3.28271e-10
acceleration, 0, 16.51, -2.05702e-10
acceleration, 0, 16.61, -1.00897e-10
acceleration, 0, 16.71, -1.35003e-11
acceleration, 0, 16.81, 5.82645e-11
acceleration, 0, 16.91, 1.16174e-10
acceleration, 0, 17.01, 1.61648e-10
acceleration, 0, 17.11, 1.95755e-10
acceleration, 0, 17.21, 2.20624e-10
acceleration, 0, 17.31, 2.36966e-10
acceleration, 0, 17.41, 2.45848e-10
acceleration, 0, 17.51, 2.4869e-10
acceleration, 0, 17.61, 2.46914e-10
acceleration, 0, 17.71, 2.40874e-10
acceleration, 0, 17.81, 2.31282e-10
acceleration, 0, 17.91, 2.19913e-10
acceleration, 0, 18.01, 2.05702e-10
acceleration, 0, 18.11, 1.91491e-10
acceleration, 0, 18.21, 1.7657e-10
acceleration, 0, 18.31, 1.59872e-10
acceleration, 0, 18.41, 1.44595e-10
acceleration, 0, 18.51, 1.30385e-10
acceleration, 0, 18.61, 1.16174e-10
acceleration, 0, 18.71, 1.01963e-10
acceleration, 0, 18.81, 8.7752e-11
acceleration, 0, 18.91, 7.35412e-11
acceleration, 0, 19.01, 6.21725e-11
acceleration, 0, 19.11, 5.15143e-11
acceleration, 0, 19.21, 4.08562e-11
acceleration, 0, 19.31, 3.16192e-11
acceleration, 0, 19.41, 2.45137e-11
acceleration, 0, 19.51, 1.74083e-11
acceleration, 0, 19.61, 1.03029e-11
acceleration, 0, 19.71, 6.03961e-12
acceleration, 0, 19.81, 2.4869e-12
acceleration, 0, 19.91, -1.06581e-12
acceleration, 0, 20.01, -4.61853e-12
acceleration, 0, 20.11, -8.17124e-12
acceleration, 0, 20.21, -8.88178e-12
acceleration, 0, 20.31, -8.88178e-12
acceleration, 0, 20.41, -8.88178e-12
acceleration, 0, 20.51, -8.88178e-12
acceleration, 0, 20.61, -8.88178e-12
acceleration, 0, 20.71, -8.88178e-12
acceleration, 0, 20.81, -8.88178e-12
acceleration, 0, 20.91, -8.88178e-12
acceleration, 0, 21.01, -8.88178e-12
acceleration, 0, 21.11, -8.88178e-12
acceleration, 0, 21.21, -8.88178e-12
acceleration, 0, 21.31, -8.88178e-12
acceleration, 0, 21.41, -8.88178e-12
acceleration, 0, 21.51, -8.88178e-12
acceleration, 0, 21.61, -8.88178e-12
acceleration, 0, 21.71, -8.88178e-12
acceleration, 0, 21.81, -8.88178e-12
acceleration, 0, 21.91, -8.88178e-12
acceleration, 0, 22.01, -8.88178e-12
acceleration, 0, 22.11, -8.88178e-12
acceleration, 0, 22.21, -8.17124e-12
acceleration, 0, 22.31, -7.4607e-12
acceleration, 0, 22.41, -6.75016e-12
acceleration, 0, 22.51, -6.03961e-12
acceleration, 0, 22.61, -5.68434e-12
acceleration, 0, 22.71, -4.9738e-12
acceleration, 0, 22.81, -4.61853e-12
acceleration, 0, 22.91, -4.26326e-12
acceleration, 0, 23.01, -3.55271e-12
acceleration, 0, 23.11, -3.19744e-12
acceleration, 0, 23.21, -3.19744e-12
acceleration, 0, 23.31, -2.84217e-12
acceleration, 0, 23.41, -2.4869e-12
acceleration, 0, 23.51, -2.13163e-12
acceleration, 0, 23.61, -2.13163e-12
acceleration, 0, 23.71, -1.77636e-12
acceleration, 0, 23.81, -1.77636e-12
acceleration, 0, 23.91, -1.42109e-12
acceleration, 0, 24.01, -1.42109e-12
acceleration, 0, 24.11, -1.06581e-12
acceleration, 0, 24.21, -1.06581e-12
acceleration, 0, 24.31, -1.06581e-12
acceleration, 0, 24.41, -1.06581e-12
acceleration, 0, 24.51, -7.10543e-13
acceleration, 0, 24.61, -7.10543e-13
acceleration, 0, 24.71, -7.10543e-13
acceleration, 0, 24.81, -7.10543e-13
acceleration, 0, 24.91, -7.10543e-13
acceleration, 0, 25.01, -3.55271e-13
acceleration, 0, 25.11, -3.55271e-13
acceleration, 0, 25.21, -3.55271e-13
acceleration, 0, 25.31, -3.55271e-13
acceleration, 0, 25.41, -3.55271e-13
acceleration, 0, 25.51, -3.55271e-13
acceleration, 0, 25.61, -3.55271e-13
acceleration, 0, 25.71, -3.55271e-13
acceleration, 0, 25.81, -3.55271e-13
acceleration, 0, 25.91, -3.55271e-13
acceleration, 0, 26.01, 0.0
acceleration, 0, 26.11, 0.0
acceleration, 0, 26.21, 0.0
acceleration, 0, 26.31, 0.0
acceleration, 0, 26.41, 0.0
acceleration, 0, 26.51, 0.0
acceleration, 0, 26.61, 0.0
acceleration, 0, 26.71, 0.0
acceleration, 0, 26.81, 0.0
acceleration, 0, 26.91, 0.0
acceleration, 0, 27.01, 0.0
acceleration, 0, 27.11, 0.0
acceleration, 0, 27.21, 0.0
acceleration, 0, 27.31, 0.0
acceleration, 0, 27.41, 0.0
acceleration, 0, 27.51, 0.0
acceleration, 0, 27.61, 0.0
acceleration, 0, 27.71, 0.0
acceleration, 0, 27.81, 0.0
acceleration, 0, 27.91, 0.0
acceleration, 0, 28.01, 0.0
acceleration, 0, 28.11, 0.0
acceleration, 0, 28.21, 0.0
acceleration, 0, 28.31, 0.0
acceleration, 0, 28.41, 0.0
acceleration, 0, 28.51, 0.0
acceleration, 0, 28.61, 0.0
acceleration, 0, 28.71, 0.0
acceleration, 0, 28.81, 0.0
acceleration, 0, 28.91, 0.0
acceleration, 0, 29.01, 0.0
acceleration, 0, 29.11, 0.0
acceleration, 0, 29.21, 0.0
acceleration, 0, 29.31, 0.0
acceleration, 0, 29.41, 0.0
acceleration, 0, 29.51, 0.0
acceleration, 0, 29.61, 0.0
acceleration, 0, 29.71, 0.0
acceleration, 0, 29.81, 0.0
acceleration, 0, 29.91, 0.0
acceleration, 0, 30.01, 0.0
acceleration, 0, 30.11, 0.0
acceleration, 0, 30.21, 0.0
acceleration, 0, 30.31, 0.0
acceleration, 0, 30.41, 0.0
acceleration, 0, 30.51, 0.0
acceleration, 0, 30.61, 0.0
acceleration, 0, 30.71, 0.0
acceleration, 0, 30.81, 0.0
acceleration, 0, 30.91, 0.0
acceleration, 0, 31.01, 0.0
acceleration, 0, 31.11, 0.0
acceleration, 0, 31.21, 0.0
acceleration, 0, 31.31, 0.0
acceleration, 0, 31.41, 0.0
acceleration, 0, 31.51, 0.0
acceleration, 0, 31.61, 0.0
acceleration, 0, 31.71, 0.0
acceleration, 0, 31.81, 0.0
acceleration, 0, 31.91, 0.0
acceleration, 0, 32.01, 0.0
acceleration, 0, 32.11, 0.0
acceleration, 0, 32.21, 0.0
acceleration, 0, 32.31, 0.0
acceleration, 0, 32.41, 0.0
acceleration, 0, 32.51, 0.0
acceleration, 0, 32.61, 0.0
acceleration, 0, 32.71, 0.0
acceleration, 0, 32.81, 0.0
acceleration, 0, 32.91, 0.0
acceleration, 0, 33.01, 0.0
acceleration, 0, 33.11, 0.0
acceleration, 0, 33.21, 0.0
acceleration, 0, 33.31, 0.0
acceleration, 0, 33.41, 0.0
acceleration, 0, 33.51, 0.0
acceleration, 0, 33.61, 0.0
acceleration, 0, 33.71, 0.0
acceleration, 0, 33.81, 0.0
acceleration, 0, 33.91, 0.0
acceleration, 0, 34.01, 0.0
acceleration, 0, 34.11, 0.0
acceleration, 0, 34.21, 0.0
acceleration, 0, 34.31, 0.0
acceleration, 0, 34.41, 0.0
acceleration, 0, 34.51, 0.0
acceleration, 0, 34.61, 0.0
acceleration, 0, 34.71, 0.0
acceleration, 0, 34.81, 0.0
acceleration, 0, 34.91, 0.0
acceleration, 0, 35.01, 0.0
acceleration, 0, 35.11, 0.0
acceleration, 0, 35.21, 0.0
acceleration, 0, 35.31, 0.0
acceleration, 0, 35.41, 0.0
acceleration, 0, 35.51, 0.0
acceleration, 0, 35.61, 0.0
acceleration, 0, 35.71, 0.0
acceleration, 0, 35.81, 0.0
acceleration, 0, 35.91, 0.0
acceleration, 0, 36.01, 0.0
acceleration, 0, 36.11, 0.0
acceleration, 0, 36.21, 0.0
acceleration, 0, 36.31, 0.0
acceleration, 0, 36.41, 0.0
acceleration, 0, 36.51, 0.0
acceleration, 0, 36.61, 0.0
acceleration, 0, 36.71, 0.0
acceleration, 0, 36.81, 0.0
acceleration, 0, 36.91, 0.0
acceleration, 0, 37.01, 0.0
acceleration, 0, 37.11, 0.0
acceleration, 0, 37.21, 0.0
acceleration, 0, 37.31, 0.0
acceleration, 0, 37.41, 0.0
acceleration, 0, 37.51, 0.0
acceleration, 0, 37.61, 0.0
acceleration, 0, 37.71, 0.0
acceleration, 0, 37.81, 0.0
acceleration, 0, 37.91, 0.0
acceleration, 0, 38.01, 0.0
acceleration, 0, 38.11, 0.0
acceleration, 0, 38.21, 0.0
acceleration, 0, 38.31, 0.0
acceleration, 0, 38.41, 0.0
acceleration, 0, 38.51, 0.0
acceleration, 0, 38.61, 0.0
acceleration, 0, 38.71, 0.0
acceleration, 0, 38.81, 0.0
acceleration, 0, 38.91, 0.0
acceleration, 0, 39.01, 0.0
acceleration, 0, 39.11, 0.0
acceleration, 0, 39.21, 0.0
acceleration, 0, 39.31, 0.0
acceleration, 0, 39.41, 0.0
acceleration, 0, 39.51, 0.0
acceleration, 0, 39.61, 0.0
acceleration, 0, 39.71, 0.0
acceleration, 0, 39.81, 0.0
acceleration, 0, 39.91, 0.0
acceleration, 0, 40.01, 0.0
acceleration, 0, 40.11, 0.0
acceleration, 0, 40.21, 0.0
acceleration, 0, 40.31, 0.0
acceleration, 0, 40.41, 0.0
acceleration, 0, 40.51, 0.0
acceleration, 0, 40.61, 0.0
acceleration, 0, 40.71, 0.0
acceleration, 0, 40.81, 0.0
acceleration, 0, 40.91, 0.0
acceleration, 0, 41.01, 0.0
acceleration, 0, 41.11, 0.0
acceleration, 0, 41.21, 0.0
acceleration, 0, 41.31, 0.0
acceleration, 0, 41.41, 0.0
acceleration, 0, 41.51, 0.0
acceleration, 0, 41.61, 0.0
acceleration, 0, 41.71, 0.0
acceleration, 0, 41.81, 0.0
acceleration, 0, 41.91, 0.0
acceleration, 0, 42.01, 0.0
acceleration, 0, 42.11, 0.0
acceleration, 0, 42.21, 0.0
acceleration, 0, 42.31, 0.0
acceleration, 0, 42.41, 0.0
acceleration, 0, 42.51, 0.0
acceleration, 0, 42.61, 0.0
acceleration, 0, 42.71, 0.0
acceleration, 0, 42.81, 0.0
acceleration, 0, 42.91, 0.0
acceleration, 0, 43.01, 0.0
acceleration, 0, 43.11, 0.0
acceleration, 0, 43.21, 0.0
acceleration, 0, 43.31, 0.0
acceleration, 0, 43.41, 0.0
acceleration, 0, 43.51, 0.0
acceleration, 0, 43.61, 0.0
acceleration, 0, 43.71, 0.0
acceleration, 0, 43.81, 0.0
acceleration, 0, 43.91, 0.0
